"gene" "CHROM" "Parallelism" "isShifting" "isPartiallyParallel" "isFullyParallel" "Parallel_category" "Annotation" "Putative_impact" "logFC" "abs_logFC" "significant_sg_pool" "highest_sg_pool" "significant_de_pool" "highest_de_pool" "common_pool" "hub_gene" "module_gene" "gene_chr" "gene_start" "gene_end" "net_selection" "direct_selection" "diff_selection" "log_net_selection" "log_direct_selection" "eQTL_carrier" "eQTL_carrier_category" "eQTL_phenotype" "eQTL_phenotype_category" "hub_gene_category" "Pleiotropy" "Pleiotropy_category" "Connectivity" "Connectivity_category"
"TC004705" "TC004705" "ChLGX" 0 0 0 0 "No shift" "synonymous_variant" "LOW" 0.318900417934579 0.318900417934579 0 0 0 0 0 0 1 "ChLGX" 1189370 1189886 0.057562045011574 5.5e-06 0.057556545011574 -1.23986378524507 -5.25963731050576 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004711" "TC004711" "ChLGX" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.233696948005718 0.233696948005718 0 0 0 0 0 0 1 "ChLGX" 1334499 1337418 0.010550733307864 4.99e-05 0.010500833307864 -1.97671735453773 -4.30189945437661 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004718" "TC004718" "ChLGX" 4 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.0244292486864773 0.0244292486864773 0 0 0 0 0 0 1 "ChLGX" 5396734 5400782 0.097916324384283 1.85e-05 0.097897824384283 -1.00914489758397 -4.73282827159699 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004720" "TC004720" "ChLGX" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.0641566713707385 0.0641566713707385 0 0 0 0 0 0 1 "ChLGX" 5422085 5424972 0.120718601356996 3.5e-05 0.120683601356996 -0.918225804929431 -4.45593195564972 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004721" "TC004721" "ChLGX" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.241127285057147 0.241127285057147 0 0 0 0 0 0 1 "ChLGX" 5431699 5468897 -2.50998243650332 2.83e-06 -2.50998526650332 0.399670682534274 -5.54821356447571 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004724" "TC004724" "ChLGX" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0383623017319028 0.0383623017319028 0 0 0 0 0 0 1 "ChLGX" 5635877 5636694 -0.082465308732295 -6.5e-06 -0.082458808732295 -1.08372871077975 -5.18708664335714 0 "Other" 1 "eQTL phenotype" "Other" 0 "Non-eQTL carrier" 1 "Low connectivity"
"TC004728" "TC004728" "ChLGX" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0840426249993198 0.0840426249993198 0 0 0 0 0 0 1 "ChLGX" 5702476 5709773 -0.175422649051195 -8.45e-05 -0.175338149051195 -0.755914335012542 -4.07314329105031 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004742" "TC004742" "ChLGX" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.0895126865640494 0.0895126865640494 0 0 0 0 0 1 0 "ChLGX" 8197942 8203594 0.029721701879821 5.11e-05 0.029670601879821 -1.52692632627574 -4.29157909986529 0 "Other" 0 "Other" "Hub gene" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004743" "TC004743" "ChLGX" 5 1 0 1 "Partial/full parallelism" "missense_variant" "MODERATE" -0.00911657061354217 0.00911657061354217 0 0 0 0 0 0 1 "ChLGX" 8208221 8208993 0.168296731014431 -2.64e-05 0.168323131014431 -0.773924319652115 -4.57839607313017 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004755" "TC004755" "ChLGX" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.125131770565991 0.125131770565991 0 0 0 0 0 0 1 "ChLGX" 8408112 8427112 0.082264507623044 1.97e-06 0.082262537623044 -1.08478749732891 -5.70553377383841 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004758" "TC004758" "ChLGX" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0291518594880324 0.0291518594880324 0 0 0 0 0 0 1 "ChLGX" 8455744 8459740 -0.093770403474324 2.83e-06 -0.093773233474324 -1.02793421531014 -5.54821356447571 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004770" "TC004770" "ChLGX" 0 0 0 0 "No shift" "synonymous_variant" "LOW" -0.0248469484040393 0.0248469484040393 0 0 0 0 0 0 1 "ChLGX" 8636522 8641061 0.020262120110458 7.39e-07 0.020261381110458 -1.69331511454829 -6.13135556160517 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004776" "TC004776" "ChLGX" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0702994315318089 0.0702994315318089 0 0 0 0 0 1 0 "ChLGX" 8739462 8744041 0.032126303304317 6.78e-06 0.032119523304317 -1.49313924478464 -5.16877030613294 0 "Other" 0 "Other" "Hub gene" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004777" "TC004777" "ChLGX" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0997730527885784 0.0997730527885784 0 0 0 0 0 0 1 "ChLGX" 8760807 8768923 -0.117539920695912 -3.56e-06 -0.117536360695912 -0.929814606639652 -5.44855000202713 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004792" "TC004792" "ChLGX" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.183526321792629 0.183526321792629 0 0 0 0 0 0 1 "ChLGX" 9166646 9175723 -0.092247535357881 4.19e-05 -0.092289435357881 -1.03504522836425 -4.3777859770337 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004794" "TC004794" "ChLGX" 0 0 0 0 "No shift" "upstream_gene_variant" "MODIFIER" -0.0298178028053004 0.0298178028053004 0 0 0 0 0 0 1 "ChLGX" 9209320 9209937 0.205826808691972 2.9e-05 0.205797808691972 -0.686498059560355 -4.53760200210104 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004798" "TC004798" "ChLGX" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0850406430524767 0.0850406430524767 0 0 0 0 0 0 1 "ChLGX" 9259462 9297366 0.135963224474653 4.88e-05 0.135914424474653 -0.866578544332114 -4.31158017799729 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004799" "TC004799" "ChLGX" 4 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.0470844991848389 0.0470844991848389 0 0 0 0 0 0 1 "ChLGX" 9300185 9301285 0.030740572751034 2.51e-05 0.030715472751034 -1.51228804508948 -4.60032627851896 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004800" "TC004800" "ChLGX" 4 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.113252081758775 0.113252081758775 0 0 0 0 0 0 1 "ChLGX" 9308695 9314013 -0.109255040800416 -1.31e-07 -0.109254909800416 -0.961558516450887 -6.88272870434424 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004801" "TC004801" "ChLGX" 3 1 1 0 "Partial/full parallelism" "intron_variant" "MODIFIER" -0.104948318328654 0.104948318328654 0 0 0 0 0 0 1 "ChLGX" 9319682 9322091 -0.084789841535751 -3.12e-05 -0.084758641535751 -1.07165617638997 -4.50584540598156 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004841" "TC004841" "ChLG2" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.0328279497038424 0.0328279497038424 0 0 0 0 0 0 1 "ChLG2" 345253 349330 0.050667341638185 2.52e-05 0.050642141638185 -1.29527188122647 -4.59859945921846 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004855" "TC004855" "ChLG2" 5 1 1 1 "Partial/full parallelism" "synonymous_variant" "LOW" 0.115940860070403 0.115940860070403 0 0 0 0 0 0 1 "ChLG2" 2035374 2037843 0.220156049829148 4.8e-05 0.220108049829148 -0.657269375744701 -4.31875876262441 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC004856" "TC004856" "ChLG2" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.031686762370055 0.031686762370055 0 0 0 0 0 0 1 "ChLG2" 2114049 2120285 0.157419296107668 1.43e-05 0.157404996107668 -0.802942033861016 -4.84466396253494 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004861" "TC004861" "ChLG2" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.178605587099024 0.178605587099024 0 0 0 0 0 0 1 "ChLG2" 2171218 2172619 0.052358049932578 5.42e-05 0.052303849932578 -1.28101653705046 -4.26600071346161 0 "Other" 1 "eQTL phenotype" "Other" 0 "Non-eQTL carrier" 1 "Low connectivity"
"TC004865" "TC004865" "ChLG2" 1 1 0 0 "Single shift" "missense_variant" "MODERATE" -0.0381379608518474 0.0381379608518474 0 0 0 0 0 0 1 "ChLG2" 2198534 2202957 0.092283974752862 4.79e-05 0.092236074752862 -1.03487370829854 -4.31966448658544 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004873" "TC004873" "ChLG2" 4 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0328204874097252 0.0328204874097252 0 0 0 0 0 0 1 "ChLG2" 2483624 2485130 -3.56339038829071 -3.9e-07 -3.56338999829071 0.551863404218241 -6.4089353929735 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004910" "TC004910" "ChLG2" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.052388697821324 0.052388697821324 0 0 0 0 0 0 1 "ChLG2" 5729575 5738018 0.092974981750186 -4.05e-06 0.092979031750186 -1.0316338982155 -5.39254497678533 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004921" "TC004921" "ChLG2" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0142288051035147 0.0142288051035147 0 0 0 0 0 0 1 "ChLG2" 5830874 5831806 0.315183894701618 7.74e-07 0.315183120701618 -0.501435982238685 -6.11125903931711 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004939" "TC004939" "ChLG2" 4 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0876756967972967 0.0876756967972967 0 0 0 0 0 0 1 "ChLG2" 6357288 6358241 0.137718077946705 1.99e-05 0.137698177946705 -0.861009047127435 -4.70114692359029 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC004953" "TC004953" "ChLG2" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" -0.271648071706446 0.271648071706446 0 0 0 0 0 0 1 "ChLG2" 6509009 6511727 -0.153683168790955 -7.77e-05 -0.153605468790955 -0.813373693342627 -4.10957898119909 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005004" "TC005004" "ChLG2" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0529089491101835 0.0529089491101835 0 0 0 0 0 0 1 "ChLG2" 3015447 3022514 0.044103328045442 -7.58e-06 0.044110908045442 -1.3555286373522 -5.12033079436795 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005171" "TC005171" "ChLGX" 1 1 0 0 "Single shift" "upstream_gene_variant" "MODIFIER" NA NA 0 0 0 0 0 0 0 "ChLGX" 6082576 6082929 NA NA NA NA NA 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005186" "TC005186" "ChLGX" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0630705063613236 0.0630705063613236 0 0 0 0 0 0 1 "ChLGX" 6142880 6157584 -0.468035802110285 4.37e-07 -0.468036239110285 -0.329720924566411 -6.35951856302958 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005231" "TC005231" "ChLG2" 3 1 1 0 "Partial/full parallelism" "intron_variant" "MODIFIER" -0.162237147634978 0.162237147634978 0 0 0 0 0 0 1 "ChLG2" 4212465 4221713 0.297740239755623 3.45e-07 0.297739894755623 -0.526162466250729 -6.46218090492673 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005233" "TC005233" "ChLG2" 5 1 1 1 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0484917169991321 0.0484917169991321 0 0 0 0 0 0 1 "ChLG2" 4261990 4284849 -0.641615927961339 -2.82e-06 -0.641613107961339 -0.192724863333844 -5.54975089168064 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC005354" "TC005354" "ChLG8" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.0491980561077419 0.0491980561077419 0 0 0 0 0 0 1 "ChLG8" 17587638 17589275 -0.03331793560556 -3.9e-06 -0.03331403560556 -1.47732191551521 -5.4089353929735 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005358" "TC005358" "ChLG8" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0270052038248087 0.0270052038248087 0 0 0 0 0 0 1 "ChLG8" 17543512 17544551 0.342728335439395 8.23e-06 0.342720105439395 -0.465049988315232 -5.08460016478773 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005412" "TC005412" "ChLG8" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.650771381396839 0.650771381396839 0 0 1 0 1 0 1 "ChLG8" 16956530 16958629 -0.132848626401763 -1.72e-05 -0.132831426401763 -0.876642931650532 -4.76447155309245 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005415" "TC005415" "ChLG8" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.127514224065234 0.127514224065234 0 0 0 0 0 0 1 "ChLG8" 16945528 16947048 0.003541945333876 1.38e-05 0.003528145333876 -2.45075814596334 -4.86012091359876 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005444" "TC005444" "ChLG8" 4 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.0283568666587713 0.0283568666587713 0 0 0 0 0 0 1 "ChLG8" 16239682 16243331 0.118721888599792 -1.51e-06 0.118723398599792 -0.925469203355948 -5.82102305270683 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC005445" "TC005445" "ChLG8" 0 0 0 0 "No shift" "synonymous_variant" "LOW" 0.0514083491662684 0.0514083491662684 0 0 0 0 0 0 1 "ChLG8" 16211987 16215629 -0.034506990215493 4.92e-05 -0.034556190215493 -1.46209291928884 -4.30803489723264 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005459" "TC005459" "ChLG8" 2 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.0662250035632796 0.0662250035632796 0 0 0 0 0 0 1 "ChLG8" 15925763 15939367 -0.122659972910032 -4.58e-06 -0.122655392910032 -0.911297135564268 -5.33913452199613 1 "eQTL carrier" 0 "Other" "Other" 2 "Pleiotropic eQTL carrier" 0 "Non-eQTL phenotype"
"TC005516" "TC005516" "ChLG8" 1 1 0 0 "Single shift" "upstream_gene_variant" "MODIFIER" 0.063752610123636 0.063752610123636 0 0 0 0 0 0 1 "ChLG8" 14403670 14405261 0.055017331124465 -2.43e-06 0.055019761124465 -1.25950048094071 -5.61439372640169 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005524" "TC005524" "ChLG8" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.0875583624174582 0.0875583624174582 0 0 0 0 0 0 1 "ChLG8" 14323781 14324427 0.030289993289526 -2.26e-05 0.030312593289526 -1.51870082288115 -4.6458915608526 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005525" "TC005525" "ChLG8" 1 1 0 0 "Single shift" "upstream_gene_variant" "MODIFIER" -0.142538537222293 0.142538537222293 0 0 0 0 0 0 1 "ChLG8" 14318478 14319263 0.779707574526905 1.44e-08 0.779707560126905 -0.108068246772964 -7.84163750790475 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005532" "TC005532" "ChLG8" 0 0 0 0 "No shift" "missense_variant" "MODERATE" 0.0149443202019396 0.0149443202019396 0 0 0 0 0 0 1 "ChLG8" 14242244 14243242 -0.197515775740253 -5.36e-06 -0.197510415740253 -0.704398211210572 -5.27083521030723 0 "Other" 1 "eQTL phenotype" "Other" 0 "Non-eQTL carrier" 1 "Low connectivity"
"TC005565" "TC005565" "ChLG8" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.145539460538252 0.145539460538252 0 0 0 0 0 0 1 "ChLG8" 13495001 13497910 -0.031975957318392 6.9e-07 -0.031976647318392 -1.4951764444452 -6.16115090926274 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005591" "TC005591" "ChLG8" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.013791023980351 0.013791023980351 0 0 0 0 0 0 1 "ChLG8" 13174010 13179315 -0.149279712662478 -8.42e-06 -0.149271292662478 -0.825999209538226 -5.07468790850035 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005594" "TC005594" "ChLG8" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.121317072135406 0.121317072135406 0 0 0 0 0 0 1 "ChLG8" 12857641 12862862 0.142789925955509 1.55e-05 0.142774425955509 -0.845302431609314 -4.80966830182971 1 "eQTL carrier" 0 "Other" "Other" 3 "Pleiotropic eQTL carrier" 0 "Non-eQTL phenotype"
"TC005597" "TC005597" "ChLG8" 2 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.00694696439859593 0.00694696439859593 0 0 0 0 0 1 0 "ChLG8" 12811369 12813113 -0.023235559749377 -1.02e-06 -0.023234539749377 -1.63384686081638 -5.99139982823808 1 "eQTL carrier" 0 "Other" "Hub gene" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC005628" "TC005628" "ChLG8" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.00677409002999593 0.00677409002999593 0 0 0 0 0 0 1 "ChLG8" 12437044 12437566 0.265087872253693 -1.35e-05 0.265101372253693 -0.576610140745895 -4.86966623150499 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005635" "TC005635" "ChLG8" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.22204485829011 0.22204485829011 0 0 0 0 0 0 1 "ChLG8" 12398582 12402313 0.006401198400497 1.23e-05 0.006388898400497 -2.19373871195345 -4.9100948885606 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005638" "TC005638" "ChLG8" 4 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.202505474973951 0.202505474973951 0 0 0 0 0 0 1 "ChLG8" 12390427 12392285 -0.030305270794618 2.99e-05 -0.030335170794618 -1.51848183097148 -4.52432881167557 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005644" "TC005644" "ChLG8" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.0802662591818905 0.0802662591818905 0 0 0 0 0 0 1 "ChLG8" 12232796 12234240 -0.097707610234409 8.92e-07 -0.097708502234409 -1.01007160870606 -6.04963514562388 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005665" "TC005665" "ChLG8" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.147030970769171 0.147030970769171 0 0 0 0 0 0 1 "ChLG8" 11951880 11953859 0.021650492689605 1.1e-05 0.021639492689605 -1.66453221617241 -4.95860731484177 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005702" "TC005702" "ChLG8" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.199288032561622 0.199288032561622 0 0 0 0 0 0 1 "ChLG8" 10504453 10508183 0.032913699023246 -7.61e-08 0.032913775123246 -1.48262330655069 -7.11861534322943 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005772" "TC005772" "ChLG8" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.179718244395084 0.179718244395084 0 0 0 0 0 0 1 "ChLG8" 9571945 9575695 -0.045079042909791 1.39e-06 -0.045080432909791 -1.34602531319844 -5.85698519974591 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC005794" "TC005794" "ChLG8" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.0295810338674972 0.0295810338674972 0 0 0 0 0 0 1 "ChLG8" 9193437 9203658 0.045722108747587 3.52e-05 0.045686908747587 -1.33987374773605 -4.45345733652187 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005795" "TC005795" "ChLG8" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.118992565908266 0.118992565908266 0 0 0 0 0 0 1 "ChLG8" 9170035 9171004 -0.019638656728884 -5.82e-08 -0.019638598528884 -1.70688822098818 -7.23507701535011 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005797" "TC005797" "ChLG8" 0 0 0 0 "No shift" "synonymous_variant" "LOW" -0.178764098573786 0.178764098573786 0 0 0 0 0 0 1 "ChLG8" 9136881 9150815 0.007007095181419 1.01e-05 0.006996995181419 -2.15446198319369 -4.99567862621736 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005801" "TC005801" "ChLG8" 2 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.0480331885743425 0.0480331885743425 0 0 0 0 0 0 1 "ChLG8" 9119397 9121102 0.112413413836141 6.77e-06 0.112406643836141 -0.949181863078048 -5.16941133131486 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005815" "TC005815" "ChLG8" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0404376022801025 0.0404376022801025 0 0 0 0 0 0 1 "ChLG8" 8675733 8682596 0.113730080794454 5.88e-05 0.113671280794454 -0.944124652328685 -4.23062267392386 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005820" "TC005820" "ChLG8" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.131397298435343 0.131397298435343 0 1 0 0 1 0 1 "ChLG8" 8591862 8595380 0.46781476636031 5.53e-05 0.46775946636031 -0.329926074002735 -4.2572748686953 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005822" "TC005822" "ChLG8" 3 1 1 0 "Partial/full parallelism" "stop_gained" "HIGH" -0.162134089112323 0.162134089112323 0 0 0 0 0 1 0 "ChLG8" 8554118 8555101 -0.005441444985786 -9.38e-05 -0.005347644985786 -2.26428575728298 -4.02779716162094 0 "Other" 0 "Other" "Hub gene" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005840" "TC005840" "ChLG8" 1 1 0 0 "Single shift" "intron_variant" "MODIFIER" 0.281463042839379 0.281463042839379 0 0 0 0 0 0 1 "ChLG8" 7947635 7968918 0.052815211353149 1.82e-05 0.052797011353149 -1.27724097793373 -4.73992861201492 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005841" "TC005841" "ChLG8" 0 0 0 0 "No shift" "upstream_gene_variant" "MODIFIER" 0.203820860889939 0.203820860889939 0 0 0 0 0 0 1 "ChLG8" 7923574 7925509 0.001816147596408 -1.78e-06 0.001817927596408 -2.74084885972419 -5.74957999769111 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005842" "TC005842" "ChLG8" 1 1 0 0 "Single shift" "missense_variant" "MODERATE" 0.221565395241016 0.221565395241016 0 0 0 0 0 0 1 "ChLG8" 7901606 7903444 0.001176183037984 -2.07e-05 0.001196883037984 -2.92952508795308 -4.68402965454308 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005851" "TC005851" "ChLG8" 1 1 0 0 "Single shift" "intron_variant" "MODIFIER" 0.0875204590290413 0.0875204590290413 0 0 0 0 0 0 1 "ChLG8" 7300123 7315094 0.054971930203505 0.00012870099728 0.054843229206225 -1.25985901358886 -3.89041808781572 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC005852" "TC005852" "ChLG8" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.387896632528936 0.387896632528936 0 0 0 0 0 0 1 "ChLG8" 7282836 7294225 -0.097987447766719 -0.000106548453778 -0.097880899312941 -1.00882955405032 -3.97245284834823 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
